"Time","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frames_sent_total_camera","frames_sent_total_detector","frames_sent_total_detector","frames_sent_total_detector","frames_sent_total_detector","frames_sent_total_detector","frames_sent_total_detector","people_box_count","people_box_count","people_box_count","people_box_count","people_box_count","people_box_count","detector_frame_latency","detector_frame_latency","detector_frame_latency","detector_frame_latency","detector_frame_latency","detector_frame_latency","classifier_frames_processed_total","classifier_frames_processed_total","classifier_frames_processed_total","classifier_frames_processed_total","classifier_frames_processed_total","classifier_frames_processed_total","object_classify_latency","object_classify_latency","object_classify_latency","object_classify_latency","object_classify_latency","object_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","group3-node2_cpu_0","group3-node1_cpu_0","group3-node2_cpu_1","group3-node1_cpu_1","group3-node2_cpu_2","group3-node1_cpu_2","group3-node2_cpu_3","group3-node1_cpu_3","group3-node2_cpu_4","group3-node1_cpu_4","group3-node2_cpu_5","group3-node1_cpu_5","group3-node2_cpu_6","group3-node1_cpu_6","group3-node2_cpu_7","group3-node1_cpu_7","group3-node2_available_memory","group3-node1_available_memory","group3-node2_free_memory","group3-node1_free_memory"
1758898020000,undefined,182.5138840067666,undefined,undefined,undefined,undefined,30858,undefined,undefined,undefined,undefined,undefined,30845,undefined,undefined,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,59.73100662231445,undefined,30017,undefined,undefined,undefined,undefined,undefined,23.932672003866173,undefined,undefined,undefined,undefined,undefined,182.5138840067666,undefined,undefined,undefined,undefined,0.0035593220338979584,0.4549152542372906,0.0010169491525424115,0.4220338983050477,0.0035593220338979584,0.42525423728813805,0.0038983050847455894,0.45999999999999014,0.003050847457627234,0.4622033898305159,0.003050847457627234,0.4311864406779439,0.0022033898305083973,0.4725423728813732,0.003220338983050809,0.4081355932203069,1025.3949284957628,15022.129171080509,855.9963585805085,9843.536480402543
1758898050000,undefined,185.19499800459016,undefined,undefined,undefined,undefined,30948,undefined,undefined,undefined,undefined,undefined,30935,undefined,undefined,undefined,undefined,undefined,7,undefined,undefined,undefined,undefined,undefined,68.49026679992676,undefined,30107,undefined,undefined,undefined,undefined,undefined,23.621884000021964,undefined,undefined,undefined,undefined,undefined,185.19499800459016,undefined,undefined,undefined,undefined,0.002711864406780085,0.4622033898305159,0.001525423728813617,0.4008474576271433,0.003389830508475347,0.4347457627118891,0.002881355932203178,0.438135593220376,0.002033898305084823,0.4184745762712259,0.0025423728813560287,0.4483050847457134,0.0037288135593215328,0.486440677966114,0.0033898305084748654,0.3783050847457578,512.6910090042372,15522.693127648305,427.99026747881356,10171.443061440677
1758898080000,undefined,110.76161700475495,undefined,undefined,undefined,undefined,31038,undefined,undefined,undefined,undefined,undefined,31025,undefined,undefined,undefined,undefined,undefined,6,undefined,undefined,undefined,undefined,undefined,82.79657363891602,undefined,30197,undefined,undefined,undefined,undefined,undefined,28.391642990754917,undefined,undefined,undefined,undefined,undefined,110.76161700475495,undefined,undefined,undefined,undefined,0.0035593220338979584,0.4681355932203834,0.0013559322033895606,0.4050847457627365,0.003898305084746071,0.45474576271183237,0.002711864406779603,0.41762711864405794,0.0028813559322036597,0.4242372881355735,0.0016949152542371918,0.4408474576270915,0.004406779661016795,0.4927118644067747,0.002881355932203178,0.38016949152542867,512.6912076271186,15022.609904661016,427.99026747881356,9843.954118114407
1758898110000,undefined,161.36756500054616,undefined,undefined,undefined,undefined,31128,undefined,undefined,undefined,undefined,undefined,31115,undefined,undefined,undefined,undefined,undefined,6,undefined,undefined,undefined,undefined,undefined,70.10293006896973,undefined,30287,undefined,undefined,undefined,undefined,undefined,25.22420499008149,undefined,undefined,undefined,undefined,undefined,161.36756500054616,undefined,undefined,undefined,undefined,0.0037288135593215328,0.42559322033899294,0.002033898305084823,0.4120338983050453,0.004406779661016795,0.4106779661016875,0.0033898305084748654,0.413559322033923,0.002881355932202696,0.4125423728813584,0.002033898305084823,0.44644067796610415,0.003050847457626271,0.48288135593216885,0.0030508474576267527,0.3622033898304912,1025.3706965042372,14020.59997351695,855.9686175847457,9187.175450211864
1758898140000,undefined,95.22391100472305,undefined,undefined,undefined,undefined,31218,undefined,undefined,undefined,undefined,undefined,31205,undefined,undefined,undefined,undefined,undefined,3,undefined,undefined,undefined,undefined,undefined,78.75227928161621,undefined,30371,undefined,undefined,undefined,undefined,undefined,29.393620003247634,undefined,undefined,undefined,undefined,undefined,95.22391100472305,undefined,undefined,undefined,undefined,0.003220338983050809,0.37779661016950633,0.003050847457627234,0.3500000000000247,0.0033898305084743836,0.34254237288134115,0.0033898305084748654,0.3710169491525325,0.002372881355931972,0.3479661016948955,0.0025423728813560287,0.3994915254237239,0.0037288135593224964,0.39389830508471124,0.00355932203389844,0.34084745762706686,1025.371159957627,13520.176774364407,855.9686175847457,8859.353085275423
1758898170000,undefined,214.24683100485709,undefined,undefined,undefined,undefined,31308,undefined,undefined,undefined,undefined,undefined,31295,undefined,undefined,undefined,undefined,undefined,8,undefined,undefined,undefined,undefined,undefined,60.411691665649414,undefined,30461,undefined,undefined,undefined,undefined,undefined,28.541808991576545,undefined,undefined,undefined,undefined,undefined,214.24683100485709,undefined,undefined,undefined,undefined,0.002542372881355547,0.33288135593219353,0.002711864406779603,0.36881355932200677,0.002542372881355547,0.359491525423714,0.002881355932203178,0.34050847457627365,0.0037288135593215328,0.3822033898304961,0.002033898305084341,0.3413559322034416,0.004915254237288482,0.3779661016949029,0.0033898305084748654,0.3279661016948906,1025.4378972457628,14021.574549788136,856.0323093220339,9188.107719809323
1758898200000,undefined,282.67164799035527,undefined,undefined,undefined,undefined,31398,undefined,undefined,undefined,undefined,undefined,31383,undefined,undefined,undefined,undefined,undefined,7,undefined,undefined,undefined,undefined,undefined,345.61920166015625,undefined,30549,undefined,undefined,undefined,undefined,undefined,52.419157000258565,undefined,undefined,undefined,undefined,undefined,282.67164799035527,undefined,undefined,undefined,undefined,0.0032205573259213266,0.4257627118643895,0.00186453318869099,0.48406779661019167,0.0030510543087668117,0.47576271186440183,0.0020340362058445414,0.43593220338978855,0.003898569394535531,0.5076271186440184,0.001695030171536957,0.42305084745761234,0.003898569394534568,0.511016949152567,0.0023730422401516435,0.4147457627118841,1538.2585524866095,15021.737884004237,856.0903493457184,9842.99404131356
1758898230000,undefined,133.84185399627313,undefined,undefined,undefined,undefined,31488,undefined,undefined,undefined,undefined,undefined,31475,undefined,undefined,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,78.18484306335449,undefined,30641,undefined,undefined,undefined,undefined,undefined,26.824113010661677,undefined,undefined,undefined,undefined,undefined,133.84185399627313,undefined,undefined,undefined,undefined,0.004406779661017758,0.48169491525426933,0.002711864406779603,0.5088135593220413,0.0028813559322036597,0.494576271186384,0.0016949152542371918,0.4962711864406582,0.0028813559322036597,0.5147457627118471,0.0018644067796612482,0.4876271186440752,0.002711864406780085,0.5305084745762588,0.002033898305084823,0.4706779661017023,1538.13671875,15020.610566737289,856.0130429025423,9841.842094809323
1758898260000,undefined,237.0542709977599,undefined,undefined,undefined,undefined,31578,undefined,undefined,undefined,undefined,undefined,31565,undefined,undefined,undefined,undefined,undefined,8,undefined,undefined,undefined,undefined,undefined,59.374332427978516,undefined,30731,undefined,undefined,undefined,undefined,undefined,28.042566002113745,undefined,undefined,undefined,undefined,undefined,237.0542709977599,undefined,undefined,undefined,undefined,0.004745762711863944,0.46067796610169987,0.002881355932203178,0.4503389830508425,0.0023728813559329358,0.4555932203389387,0.002711864406779603,0.4550847457627489,0.003050847457626271,0.43796610169491773,0.002033898305084823,0.4957627118644068,0.0027118644067791213,0.5008474576271064,0.002203389830508879,0.4022033898305011,1025.4197563559321,14519.46298993644,856.0130429025423,9513.296543961864
1758898290000,undefined,109.96240499662235,undefined,undefined,undefined,undefined,31668,undefined,undefined,undefined,undefined,undefined,31655,undefined,undefined,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,83.64677429199219,undefined,30821,undefined,undefined,undefined,undefined,undefined,23.809883001376875,undefined,undefined,undefined,undefined,undefined,109.96240499662235,undefined,undefined,undefined,undefined,0.004067796610168682,0.4550847457626872,0.002372881355931972,0.4267796610169541,0.003050847457627234,0.4283050847457701,0.003050847457627234,0.44593220338979106,0.0022033898305083973,0.4249152542372832,0.002372881355931972,0.4661016949152542,0.002542372881355547,0.47728813559321787,0.0030508474576267527,0.4020338983050428,512.694716631356,14519.39221398305,427.99026747881356,9513.200542902543
1758898320000,undefined,246.16644400521182,undefined,undefined,undefined,undefined,31758,undefined,undefined,undefined,undefined,undefined,31745,undefined,undefined,undefined,undefined,undefined,9,undefined,undefined,undefined,undefined,undefined,82.21888542175293,undefined,30911,undefined,undefined,undefined,undefined,undefined,22.738840998499654,undefined,undefined,undefined,undefined,undefined,246.16644400521182,undefined,undefined,undefined,undefined,0.0037288135593224964,0.42285268795330977,0.002372881355932454,0.4150566063317396,0.002542372881355547,0.4114975255914656,0.002711864406779603,0.4255643685173985,0.002033898305084823,0.4518337739814225,0.0022033898305083973,0.38895668090300195,0.002711864406780085,0.4264117686936454,0.00355932203389844,0.4240390482000677,1025.3943326271187,14017.821818753813,855.9860963983051,9184.557667700494
1758898350000,undefined,161.086284002522,undefined,undefined,undefined,undefined,31848,undefined,undefined,undefined,undefined,undefined,31827,undefined,undefined,undefined,undefined,undefined,7,undefined,undefined,undefined,undefined,undefined,73.72689247131348,undefined,30994,undefined,undefined,undefined,undefined,undefined,23.910845993668772,undefined,undefined,undefined,undefined,undefined,161.086284002522,undefined,undefined,undefined,undefined,0.0035593220338989216,0.5948749237339594,0.001525423728813617,0.6162294081757267,0.003220338983050809,0.5935190834519767,0.0022033898305083973,0.6260592502203018,0.0028813559322036597,0.6604636973764071,0.002711864406780085,0.5592841163310962,0.003898305084746071,0.6101281269066503,0.0032203389830512907,0.6148735678936823,512.7052436440678,12515.40315328198,428.00046345338984,8199.970155625042
1758898380000,undefined,280.51690899883397,undefined,undefined,undefined,undefined,31938,undefined,undefined,undefined,undefined,undefined,31912,undefined,undefined,undefined,undefined,undefined,8,undefined,undefined,undefined,undefined,undefined,570.587158203125,undefined,31079,undefined,undefined,undefined,undefined,undefined,27.230610998230986,undefined,undefined,undefined,undefined,undefined,280.51690899883397,undefined,undefined,undefined,undefined,0.0035593220338979584,0.842881355932196,0.001186440677965986,0.8667796610169393,0.002711864406780085,0.8430508474575926,0.0018644067796607664,0.8738983050847063,0.003220338983050809,0.8888135593220117,0.002372881355932454,0.8466101694915378,0.0035593220338979584,0.849322033898315,0.002711864406779603,0.8559322033898306,512.7020656779661,11014.05170815678,427.99675582627117,7216.192200741525
1758898410000,undefined,313.4306140127592,undefined,undefined,undefined,undefined,32028,undefined,undefined,undefined,undefined,undefined,32008,undefined,undefined,undefined,undefined,undefined,6,undefined,undefined,undefined,undefined,undefined,347.3994731903076,undefined,31174,undefined,undefined,undefined,undefined,undefined,37.693782986025326,undefined,undefined,undefined,undefined,undefined,313.4306140127592,undefined,undefined,undefined,undefined,0.00423728813559322,0.9202162821837929,0.0016949152542371918,0.9314032916928102,0.002372881355931972,0.9290302896757684,0.001525423728813617,0.9271657880909322,0.003050847457627234,0.9322507924131735,0.002033898305084341,0.9314032916928102,0.0035593220338989216,0.9263182873705073,0.0022033898305083973,0.9095377731071046,512.6980932203389,14016.483889011304,427.9921212923729,9182.583304023932
1758898440000,undefined,85.58827999513596,undefined,undefined,undefined,undefined,32118,undefined,undefined,undefined,undefined,undefined,32105,undefined,undefined,undefined,undefined,undefined,7,undefined,undefined,undefined,undefined,undefined,81.95161819458008,undefined,31271,undefined,undefined,undefined,undefined,undefined,24.286699990625493,undefined,undefined,undefined,undefined,undefined,85.58827999513596,undefined,undefined,undefined,undefined,0.0035593220338979584,0.7041155332564452,0.0022033898305083973,0.6947928673130653,0.004745762711863944,0.7010644789477352,0.0018644067796612482,0.7075055935995316,0.002372881355931972,0.704963048342263,0.0016949152542371918,0.6932673401586179,0.0037288135593215328,0.7063190724795222,0.0028813559322036597,0.6908942979185375,512.6962394067797,16020.143976922165,427.98841366525426,10495.570674283003
1758898470000,undefined,102.56702700280584,undefined,undefined,undefined,undefined,32208,undefined,undefined,undefined,undefined,undefined,32194,undefined,undefined,undefined,undefined,undefined,3,undefined,undefined,undefined,undefined,undefined,86.72332763671875,undefined,31355,undefined,undefined,undefined,undefined,undefined,30.044127008295618,undefined,undefined,undefined,undefined,undefined,102.56702700280584,undefined,undefined,undefined,undefined,0.00254237288135651,0.3976540782426396,0.002372881355932454,0.38409383687029386,0.0050847457627120575,0.3913824666079081,0.002372881355931972,0.3957895450538773,0.003220338983050809,0.40748525323752244,0.001525423728813617,0.3907044545392785,0.004406779661016795,0.3969760661739483,0.002881355932203178,0.3962980541053804,1025.3953919491526,15021.082070182725,855.9819253177966,9841.766417426606
1758898500000,undefined,106.45215700787958,undefined,undefined,undefined,undefined,32298,undefined,undefined,undefined,undefined,undefined,32285,undefined,undefined,undefined,undefined,undefined,6,undefined,undefined,undefined,undefined,undefined,83.59789848327637,undefined,31445,undefined,undefined,undefined,undefined,undefined,21.18158600933384,undefined,undefined,undefined,undefined,undefined,106.45215700787958,undefined,undefined,undefined,undefined,0.0028813559322036597,0.3762711864406286,0.0013559322033895606,0.33627118644068044,0.004406779661016795,0.35033898305081784,0.002372881355932454,0.3652542372881849,0.004406779661016795,0.36711864406779415,0.0022033898305083973,0.36949152542377817,0.004915254237288482,0.3655932203389781,0.0018644067796607664,0.3586440677966077,1025.4110169491526,14518.885593220339,855.9972192796611,9512.531647245763
1758898530000,undefined,34.45043999818154,undefined,undefined,undefined,undefined,32388,undefined,undefined,undefined,undefined,undefined,32375,undefined,undefined,undefined,undefined,undefined,1,undefined,undefined,undefined,undefined,undefined,73.24552536010742,undefined,31536,undefined,undefined,undefined,undefined,undefined,27.340144995832816,undefined,undefined,undefined,undefined,undefined,34.45043999818154,undefined,undefined,undefined,undefined,0.0037288135593215328,0.391186440677934,0.000847457627118355,0.3437288135593023,0.004745762711864908,0.36694915254239757,0.002033898305084823,0.37813559322036117,0.0035593220338979584,0.37491525423727085,0.002542372881355547,0.39050847457622434,0.00457627118644037,0.3903389830508277,0.002033898305084823,0.3725423728813485,512.7199417372881,15020.56706832627,428.01297669491527,9841.55998411017
1758898560000,undefined,133.01797398889903,undefined,undefined,undefined,undefined,32478,undefined,undefined,undefined,undefined,undefined,32465,undefined,undefined,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,82.17477798461914,undefined,31625,undefined,undefined,undefined,undefined,undefined,26.821314997505397,undefined,undefined,undefined,undefined,undefined,133.01797398889903,undefined,undefined,undefined,undefined,0.0037288135593224964,0.363559322033849,0.0016949152542371918,0.38915254237286656,0.003898305084746071,0.3771186440677966,0.0018644067796607664,0.3818644067796413,0.0033898305084743836,0.36983050847457133,0.002033898305084823,0.39728813559319814,0.004745762711863944,0.3969491525424049,0.002033898305084823,0.3686440677966102,512.71875,14020.34831832627,428.01032838983053,9186.581832627118
1758898590000,undefined,201.46052200288977,undefined,undefined,undefined,undefined,32568,undefined,undefined,undefined,undefined,undefined,32555,undefined,undefined,undefined,undefined,undefined,9,undefined,undefined,undefined,undefined,undefined,66.37954711914062,undefined,31715,undefined,undefined,undefined,undefined,undefined,20.265615996322595,undefined,undefined,undefined,undefined,undefined,201.46052200288977,undefined,undefined,undefined,undefined,0.0037288135593224964,0.39050847457628596,0.0016949152542371918,0.41830508474576766,0.0027118644067791213,0.38661016949154764,0.003220338983050809,0.4218644067797128,0.003898305084746071,0.40525423728819476,0.0016949152542376734,0.42016949152543853,0.0037288135593224964,0.3949152542372758,0.000847457627118355,0.4130508474576715,1025.423596398305,14520.552568855932,856.0071504237288,9514.120299258475
1758898620000,undefined,182.34665699128527,undefined,undefined,undefined,undefined,32658,undefined,undefined,undefined,undefined,undefined,32645,undefined,undefined,undefined,undefined,undefined,9,undefined,undefined,undefined,undefined,undefined,67.5969123840332,undefined,31805,undefined,undefined,undefined,undefined,undefined,23.585422997712158,undefined,undefined,undefined,undefined,undefined,182.34665699128527,undefined,undefined,undefined,undefined,0.004067796610168682,0.43576271186439197,0.0010169491525424115,0.3984745762711593,0.0018644067796612482,0.3901694915254311,0.0025423728813560287,0.45355932203393284,0.0035593220338989216,0.445254237288143,0.002711864406779603,0.4047457627118817,0.0033898305084743836,0.41644067796609674,0.0010169491525424115,0.430169491525441,1025.425715042373,15021.373808262711,856.0080111228814,9842.284825211864
1758898650000,undefined,229.6542989934096,undefined,undefined,undefined,undefined,32748,undefined,undefined,undefined,undefined,undefined,32735,undefined,undefined,undefined,undefined,undefined,9,undefined,undefined,undefined,undefined,undefined,61.70034408569336,undefined,31895,undefined,undefined,undefined,undefined,undefined,22.727481002220884,undefined,undefined,undefined,undefined,undefined,229.6542989934096,undefined,undefined,undefined,undefined,0.00457627118644037,0.4291525423728764,0.0016949152542376734,0.4305084745762342,0.002033898305084823,0.42542372881353463,0.000847457627118355,0.4266101694915575,0.004406779661016795,0.4337288135593245,0.0025423728813560287,0.42779661016945697,0.0038983050847451075,0.45067796610169736,0.002033898305084823,0.4159322033898453,1025.4194253177966,15520.129435911016,856.0001324152543,10168.36513506356
1758898680000,undefined,184.5794769906206,undefined,undefined,undefined,undefined,32838,undefined,undefined,undefined,undefined,undefined,32825,undefined,undefined,undefined,undefined,undefined,6,undefined,undefined,undefined,undefined,undefined,63.541412353515625,undefined,31985,undefined,undefined,undefined,undefined,undefined,23.85828399565071,undefined,undefined,undefined,undefined,undefined,184.5794769906206,undefined,undefined,undefined,undefined,0.005254237288135632,0.38796610169490536,0.002372881355932454,0.4622033898305159,0.0035593220338979584,0.43881355932202404,0.0015254237288131354,0.3876271186441122,0.004406779661016795,0.407118644067804,0.002711864406779603,0.44559322033899784,0.002372881355931972,0.40694915254234576,0.0025423728813560287,0.4322033898305085,512.7081567796611,16019.802502648305,427.9982123940678,10495.376787605932
1758898710000,undefined,52.78221200569533,undefined,undefined,undefined,undefined,32928,undefined,undefined,undefined,undefined,undefined,32915,undefined,undefined,undefined,undefined,undefined,2,undefined,undefined,undefined,undefined,undefined,81.32576942443848,undefined,32076,undefined,undefined,undefined,undefined,undefined,24.175259997718967,undefined,undefined,undefined,undefined,undefined,52.78221200569533,undefined,undefined,undefined,undefined,0.004745762711864908,0.3610414265374417,0.0016949152542371918,0.4379957963251771,0.00423728813559322,0.4032476778086798,0.0025423728813560287,0.38680588514475067,0.0035593220338989216,0.3862973760932476,0.0030508474576267527,0.41206183470061825,0.0028813559322036597,0.3846023459217969,0.002033898305084823,0.4096887924605379,512.7146451271186,12517.169265183233,428.00377383474574,8200.904510475288
1758898740000,undefined,145.7614319951972,undefined,undefined,undefined,undefined,33018,undefined,undefined,undefined,undefined,undefined,33005,undefined,undefined,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,75.05440711975098,undefined,32163,undefined,undefined,undefined,undefined,undefined,22.416714011342265,undefined,undefined,undefined,undefined,undefined,145.7614319951972,undefined,undefined,undefined,undefined,0.0037288135593215328,0.33881355932206103,0.0013559322033895606,0.36372881355936887,0.003050847457627234,0.3432203389830508,0.002033898305084823,0.3533898305084499,0.003050847457627234,0.3449152542373251,0.002372881355932454,0.36254237288134605,0.003898305084746071,0.3406779661016702,0.0016949152542371918,0.35406779661015964,512.7194120762712,14016.991459216102,428.00840836864404,9183.077065677966
1758898770000,undefined,200.30660700285807,undefined,undefined,undefined,undefined,33108,undefined,undefined,undefined,undefined,undefined,33095,undefined,undefined,undefined,undefined,undefined,9,undefined,undefined,undefined,undefined,undefined,69.08965110778809,undefined,32252,undefined,undefined,undefined,undefined,undefined,23.026962007861584,undefined,undefined,undefined,undefined,undefined,200.30660700285807,undefined,undefined,undefined,undefined,0.003220338983050809,0.3384745762711445,0.001525423728813617,0.3400000000000222,0.0033898305084743836,0.3347457627118644,0.0010169491525424115,0.3420338983050897,0.0037288135593215328,0.3516949152542373,0.002033898305084823,0.326271186440678,0.004745762711863944,0.34254237288134115,0.0022033898305083973,0.3266101694915328,512.7164327330509,17521.908898305086,428.0047007415254,11479.486361228814
1758898800000,undefined,116.89638100506272,undefined,undefined,undefined,undefined,33198,undefined,undefined,undefined,undefined,undefined,33185,undefined,undefined,undefined,undefined,undefined,7,undefined,undefined,undefined,undefined,undefined,81.49313926696777,undefined,32342,undefined,undefined,undefined,undefined,undefined,23.40420898690354,undefined,undefined,undefined,undefined,undefined,116.89638100506272,undefined,undefined,undefined,undefined,0.002372881355931972,0.38001932301645663,0.002033898305084823,0.3845958269064306,0.00423728813559322,0.363408308897102,0.002033898305084823,0.4074783463566092,0.0050847457627120575,0.41341085139927547,0.0016949152542371918,0.3545943014051266,0.004067796610169646,0.4068003457802939,0.0033898305084743836,0.3606963065919025,1025.4280985169491,16022.085272874043,856.0052304025423,10497.280184797532
1758898830000,undefined,320.6368230021326,undefined,undefined,undefined,undefined,33288,undefined,undefined,undefined,undefined,undefined,33274,undefined,undefined,undefined,undefined,undefined,11,undefined,undefined,undefined,undefined,undefined,200.50811767578125,undefined,32431,undefined,undefined,undefined,undefined,undefined,36.786153010325506,undefined,undefined,undefined,undefined,undefined,320.6368230021326,undefined,undefined,undefined,undefined,0.00169491525423671,0.4296318893634083,0.002542372881355547,0.38268591959870085,0.004067796610169646,0.4016676835468905,0.0022033898305083973,0.4209884075655912,0.0050847457627120575,0.4131923259439594,0.001525423728813617,0.4167514066842334,0.003220338983050809,0.4231916480238208,0.0033898305084743836,0.41370076604975686,1538.1315545550847,14018.229828698053,1283.9941737288136,9184.574218485186
1758898860000,undefined,325.5836989992531,undefined,undefined,undefined,undefined,33378,undefined,undefined,undefined,undefined,undefined,33354,undefined,undefined,undefined,undefined,undefined,10,undefined,undefined,undefined,undefined,undefined,98.08993339538574,undefined,32511,undefined,undefined,undefined,undefined,undefined,33.24467199854553,undefined,undefined,undefined,undefined,undefined,325.5836989992531,undefined,undefined,undefined,undefined,0.002372881355931972,0.6816949152542571,0.0022033898305083973,0.6440677966101694,0.003389830508475347,0.6808474576270891,0.002372881355932454,0.662033898305107,0.004915254237288482,0.6462711864406953,0.001186440677965986,0.6879661016949177,0.0035593220338979584,0.6805084745762958,0.002711864406779603,0.6644067796610292,1538.1767081567796,14516.909825211864,1284.0359507415253,9510.256753177966
1758898890000,undefined,198.99560799240135,undefined,undefined,undefined,undefined,33468,undefined,undefined,undefined,undefined,undefined,33437,undefined,undefined,undefined,undefined,undefined,6,undefined,undefined,undefined,undefined,undefined,408.9207649230957,undefined,32595,undefined,undefined,undefined,undefined,undefined,28.202301007695496,undefined,undefined,undefined,undefined,undefined,198.99560799240135,undefined,undefined,undefined,undefined,0.003220338983050809,0.9076271186440554,0.0018644067796612482,0.9255932203389929,0.0035593220338989216,0.9313559322034022,0.002372881355931972,0.9320338983050502,0.004915254237288482,0.9361016949152469,0.0010169491525424115,0.923728813559322,0.003898305084746071,0.9291525423728764,0.003220338983050809,0.9149152542372807,1025.5096663135594,13511.99563029661,856.0795153601695,8850.6015625
1758898920000,undefined,338.5600890032947,undefined,undefined,undefined,undefined,33558,undefined,undefined,undefined,undefined,undefined,33524,undefined,undefined,undefined,undefined,undefined,6,undefined,undefined,undefined,undefined,undefined,390.46740531921387,undefined,32681,undefined,undefined,undefined,undefined,undefined,36.45147899806034,undefined,undefined,undefined,undefined,undefined,338.5600890032947,undefined,undefined,undefined,undefined,0.003220338983050809,0.9166101694914933,0.0016949152542376734,0.9230508474576123,0.0033898305084743836,0.9294915254237313,0.0013559322033895606,0.9271186440677472,0.00457627118644037,0.9405084745762983,0.0010169491525424115,0.927796610169457,0.003898305084746071,0.9250847457626798,0.0033898305084748654,0.9128813559322132,512.748344809322,13509.441340042373,428.0325741525424,8848.01906779661
1758898950000,undefined,317.0153469982324,undefined,undefined,undefined,undefined,33648,undefined,undefined,undefined,undefined,undefined,33607,undefined,undefined,undefined,undefined,undefined,9,undefined,undefined,undefined,undefined,undefined,379.62889671325684,undefined,32764,undefined,undefined,undefined,undefined,undefined,51.622394006699324,undefined,undefined,undefined,undefined,undefined,317.0153469982324,undefined,undefined,undefined,undefined,0.0037288135593224964,0.9188914314772908,0.002711864406779603,0.9183829138062598,0.003050847457626271,0.927197220103411,0.0010169491525424115,0.924654631748441,0.0038983050847451075,0.9361810322909264,0.0010169491525424115,0.9336384439358948,0.0035593220338979584,0.9249936435291077,0.003050847457627234,0.912958725315653,512.7358977754237,13510.872346173406,428.0191340042373,8849.0013719383
1758898980000,undefined,555.7738339994103,undefined,undefined,undefined,undefined,33738,undefined,undefined,undefined,undefined,undefined,33690,undefined,undefined,undefined,undefined,undefined,9,undefined,undefined,undefined,undefined,undefined,141.32356643676758,undefined,32847,undefined,undefined,undefined,undefined,undefined,26.801102998433635,undefined,undefined,undefined,undefined,undefined,555.7738339994103,undefined,undefined,undefined,undefined,0.0035593220338979584,0.9179194278257012,0.0030508474576267527,0.9138518380421655,0.003050847457627234,0.9243597783163099,0.002033898305084823,0.9252071928546031,0.003898305084746071,0.9369015134824071,0.0013559322033900425,0.9314780604376517,0.003220338983050809,0.9269020219311277,0.002711864406779603,0.9138518380421038,1025.4674920550847,14511.361975238546,856.034560381356,9504.787693528295
1758899010000,undefined,266.19246300833765,undefined,undefined,undefined,undefined,33828,undefined,undefined,undefined,undefined,undefined,33773,undefined,undefined,undefined,undefined,undefined,9,undefined,undefined,undefined,undefined,undefined,329.2837142944336,undefined,32930,undefined,undefined,undefined,undefined,undefined,30.056992996833287,undefined,undefined,undefined,undefined,undefined,266.19246300833765,undefined,undefined,undefined,undefined,0.0033898305084743836,0.9261016949152444,0.002203389830508879,0.9152542372881356,0.0035593220338979584,0.9274576271186638,0.003050847457627234,0.927118644067809,0.004067796610168682,0.9350847457627439,0.0013559322033900425,0.9310169491525473,0.003898305084746071,0.925423728813658,0.002372881355931972,0.915084745762739,2050.9452462923728,16012.02800582627,1284.0606461864406,10487.22106726695
1758899040000,undefined,144.07255299738608,undefined,undefined,undefined,undefined,33918,undefined,undefined,undefined,undefined,undefined,33889,undefined,undefined,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,206.46405220031738,undefined,33046,undefined,undefined,undefined,undefined,undefined,38.737179012969136,undefined,undefined,undefined,undefined,undefined,144.07255299738608,undefined,undefined,undefined,undefined,0.0037288135593224964,0.9322033898305084,0.0022033898305083973,0.9220338983051094,0.003898305084746071,0.9203389830508352,0.002372881355931972,0.9296610169491896,0.003898305084746071,0.9288135593220216,0.0016949152542371918,0.9267796610169541,0.003898305084746071,0.9183050847457677,0.002711864406779603,0.9096610169491846,1538.234375,15510.320047669491,856.0663400423729,10158.129171080509
1758899070000,undefined,131.66408499819227,undefined,undefined,undefined,undefined,34008,undefined,undefined,undefined,undefined,undefined,33995,undefined,undefined,undefined,undefined,undefined,4,undefined,undefined,undefined,undefined,undefined,79.15997505187988,undefined,33152,undefined,undefined,undefined,undefined,undefined,30.78362600354012,undefined,undefined,undefined,undefined,undefined,131.66408499819227,undefined,undefined,undefined,undefined,0.004067796610169646,0.7966641806224152,0.002542372881355547,0.7922571021763842,0.003050847457627234,0.7803918909756126,0.002372881355931972,0.7856464845073996,0.004067796610169646,0.7859854905417144,0.0013559322033895606,0.7919180961421312,0.003220338983050809,0.77310326123806,0.002711864406780085,0.7732727642551865,512.7872748940678,14513.138470192895,428.0699152542373,9505.885793634316
